surah_id,verse_number,local_transliteration,ref1_transliteration,ref2_transliteration,char_similarity_ref1,char_similarity_ref2,token_similarity_ref1,token_similarity_ref2,flagged
43,26,Wa-idh qāla ib'rāhīmu li-abīhi waqawmihi innanī barāom-mimmā taʿbudūn,Wa iz qaala Ibraaheemu liabeehi wa qawmiheee innane baraaa'um mimmaa ta'budo,Wa-ith qala ibraheemuli-abeehi waqawmihi innanee baraon mimma taAAbudoon,0.7862,0.8511,0.0435,0.2222,N
43,27,Illā alladhī faṭaranī fa-innahu sayahdīn,Illal lazee fataranee innahoo sa yahdeen,Illa allathee fataraneefa-innahu sayahdeen,0.725,0.8537,0.0,0.2222,N
43,28,Wajaʿalahā kalimatan bāqiyatan fī ʿaqibihi laʿallahum yarjiʿūn,Wa ja'alahaa Kalimatam baaqiyatan fee 'aqibihee la'al lahum yarji'oon,WajaAAalaha kalimatan baqiyatanfee AAaqibihi laAAallahum yarjiAAoon,0.8308,0.8372,0.0,0.0833,N
43,29,Bal mattaʿtu hāulāi waābāahum ḥattā jāahumu l-ḥaqu warasūlum-mubīnun,Bal matta'tu haaa'ulaaa'i wa aabaaa'ahum hattaa jaaa'a humul haqqu wa Rasoolum mubeen,Bal mattaAAtu haola-i waabaahumhatta jaahumu alhaqqu warasoolunmubeen,0.8105,0.8467,0.04,0.125,N
43,30,Walammā jāahumu l-ḥaqu qālū hādhā siḥ'ruw-wa-innā bihi kāfirūn,Wa lammaa jaaa'ahumul haqqu qaaloo haazaa sihrunw wa innaa bihee kaafiroon,Walamma jaahumu alhaqquqaloo hatha sihrun wa-inna bihi kafiroon,0.8088,0.768,0.0455,0.3125,N
43,31,Waqālū lawlā nuzzila hādhā l-qur'ānu ʿalā rajulim-mina l-qaryatayni ʿaẓīmin,Wa qaaloo law laa nuzzila haazal Quraanu 'alaa rajulim minal qaryataini 'azeem,Waqaloo lawla nuzzila hathaalqur-anu AAala rajulin mina alqaryatayni AAatheem,0.8344,0.8289,0.0909,0.2222,N
43,32,Ahum yaqsimūna raḥmata rabbika naḥnu qasamnā baynahum maʿīshatahum fī l-ḥayati d-dun'yā warafaʿnā baʿḍahum fawqa baʿḍin darajātil-liyattakhidha baʿḍuhum baʿḍan sukh'riyyaw-waraḥmatu rabbika khayrum-mimmā yajmaʿūn,Ahum yaqsimoona rahmata Rabbik; Nahnu qasamnaa bainahum ma'eeshatahum fil hayaatid dunyaa wa rafa'naa ba'dahum fawqa ba'din darajaatil liyattakhiza ba'duhum ba'dan sukhriyyaa; wa rahmatu Rabbika khairum mimmaa yajma'oon,Ahum yaqsimoona rahmata rabbika nahnuqasamna baynahum maAAeeshatahum fee alhayatiaddunya warafaAAna baAAdahum fawqabaAAdin darajatin liyattakhitha baAAduhumbaAAdan sukhriyyan warahmatu rabbika khayrun mimmayajmaAAoon,0.4476,0.3738,0.0943,0.119,Y
43,33,Walawlā ay-yakūna n-nāsu ummataw-wāḥidatan lajaʿalnā limay-yakfuru bil-raḥmāni libuyūtihim suqufam-min fiḍḍatiw-wamaʿārija ʿalayhā yaẓharūn,Wa law laaa any yakoonan naasu ummatanw waahidatal laja'alnaa limany yakfuru bir Rahmaani libu yootihim suqufam min fiddatinw wa ma'aarija 'alaihaa yazharoon,Walawla an yakoona annasuommatan wahidatan lajaAAalna liman yakfuru birrahmanilibuyootihim suqufan min fiddatin wamaAAarijaAAalayha yathharoon,0.8746,0.8541,0.0769,0.1379,N
43,34,Walibuyūtihim abwābaw-wasururan ʿalayhā yattakiūn,Wa libu yootihim abwaabanw wa sururan 'alaihaa yattaki'oon,Walibuyootihim abwaban wasururanAAalayha yattaki-oon,0.8491,0.8713,0.0,0.0,N
43,35,Wazukh'rufaw-wa-in kullu dhālika lammā matāʿu l-ḥayati d-dun'yā wal-ākhiratu ʿinda rabbika lil'muttaqīn,Wa zukhrufaa; wa in kullu zaalika lammaa mataa'ul hayaatid dunyaa; wal aakhiratu 'inda Rabbika lilmuttaqeen,Wazukhrufan wa-in kullu thalika lammamataAAu alhayati addunya wal-akhiratuAAinda rabbika lilmuttaqeen,0.8889,0.8922,0.1724,0.1923,N
43,36,Wamay-yaʿshu ʿan dhik'ri r-raḥmāni nuqayyiḍ lahu shayṭānan fahuwa lahu qarīnun,Wa mai ya'shu 'an zikrir Rahmaani nuqaiyid lahoo Shaitaanan fahuwa lahoo qareen,Waman yaAAshu AAan thikri arrahmaninuqayyid lahu shaytanan fahuwa lahu qareen,0.8205,0.8774,0.0435,0.1667,N
43,37,Wa-innahum layaṣuddūnahum ʿani s-sabīli wayaḥsabūna annahum muh'tadūn,Wa innahum la yasuddoo nahum 'anis sabeeli wa yahsaboona annahum muhtadoon,Wa-innahum layasuddoonahum AAani assabeeliwayahsaboona annahum muhtadoon,0.8732,0.8652,0.1765,0.2143,N
43,38,Ḥattā idhā jāanā qāla yālayta baynī wabaynaka buʿ'da l-mashriqayni fabi'sa l-qarīn,Hattaaa izaa jaaa'anaa qaala yaa laita bainee wa bainaka bu'dal mashriqaini fabi'sal qareen,Hatta itha jaanaqala ya layta baynee wabaynaka buAAda almashriqaynifabi/sa alqareen,0.8208,0.8848,0.0345,0.1364,N
43,39,Walay-yanfaʿakumu l-yawma idh ẓalamtum annakum fī l-ʿadhābi mush'tarikūn,Wa lai yanfa'akumul Yawma iz zalamtum annakum fil 'azaabi mushtarikoon,Walan yanfaAAakumu alyawma ith thalamtumannakum fee alAAathabi mushtarikoon,0.8652,0.8163,0.1579,0.0,N
43,40,Afa-anta tus'miʿu ṣ-ṣuma aw tahdī l-ʿum'ya waman kāna fī ḍalālim-mubīnin,Afa anta tusmi'us summa aw tahdil 'umya wa man kaana fee dalaalim mubeen,Afaanta tusmiAAu assumma awtahdee alAAumya waman kana fee dalalinmubeen,0.8671,0.7972,0.1111,0.087,N
43,41,Fa-immā nadhhabanna bika fa-innā min'hum muntaqimūn,Fa immaa nazhabanna bika fa innaa minhum muntaqimoon,Fa-imma nathhabanna bikafa-inna minhum muntaqimoon,0.9126,0.9307,0.1538,0.25,N
43,42,Aw nuriyannaka alladhī waʿadnāhum fa-innā ʿalayhim muq'tadirūn,Aw nuriyannakal lazee wa'adnaahum fa innaa 'alaihim muqtadiroon,Aw nuriyannaka allathee waAAadnahumfa-inna AAalayhim muqtadiroon,0.8387,0.873,0.125,0.2308,N
43,43,Fa-is'tamsik bi-alladhī ūḥiya ilayka innaka ʿalā ṣirāṭim-mus'taqīmin,Fastamsik billazeee oohi ya ilaika innaka 'alaa Siraatim Mustaqeem,Fastamsik billatheeoohiya ilayka innaka AAala siratinmustaqeem,0.797,0.8,0.05,0.125,N
43,44,Wa-innahu ladhik'rul-laka waliqawmika wasawfa tus'alūn,Wa innahoo lazikrul laka wa liqawmika wa sawfa tus'aloon,Wa-innahu lathikrun laka waliqawmikawasawfa tus-aloon,0.8909,0.9159,0.2143,0.3333,N
43,45,Wasal man arsalnā min qablika mir-rusulinā ajaʿalnā min dūni r-raḥmāni ālihatay-yuʿ'badūn,Was'al man arsalnaa min qablika mir Rusulinaaa aja'alnaa min doonir Rahmaani aalihatany yu badoon,Was-al man arsalna minqablika min rusulina ajaAAalna min dooni arrahmanialihatan yuAAbadoon,0.9032,0.8778,0.16,0.1905,N
43,46,Walaqad arsalnā mūsā biāyātinā ilā fir'ʿawna wamala-ihi faqāla innī rasūlu rabbi l-ʿālamīn,Wa laqad arsalnaa Moosaa bi aayaatinaaa ilaa Fir'awna wa mala'ihee faqaala innee Rasoolu Rabbil 'aalameen,Walaqad arsalna moosa bi-ayatinaila firAAawna wamala-ihi faqala innee rasoolu rabbialAAalameen,0.8454,0.8696,0.0333,0.2273,N
43,47,Falammā jāahum biāyātinā idhā hum min'hā yaḍḥakūn,Falammma jaaa'ahum bi aayaatinaaa izaa hum minhaa yadhakoon,Falamma jaahum bi-ayatinaitha hum minha yadhakoon,0.8333,0.9184,0.0625,0.25,N
43,48,Wamā nurīhim min āyatin illā hiya akbaru min ukh'tihā wa-akhadhnāhum bil-ʿadhābi laʿallahum yarjiʿūn,Wa maa nureehim min aayatin illaa hiya akbaru min ukhtihaa wa akhaznaahum bil'azaabi la'allahum yarji'oon,Wama nureehim min ayatin illahiya akbaru min okhtiha waakhathnahum bilAAathabilaAAallahum yarjiAAoon,0.878,0.87,0.1923,0.1905,N
43,49,Waqālū yāayyuha s-sāḥiru ud'ʿu lanā rabbaka bimā ʿahida ʿindaka innanā lamuh'tadūn,Wa qaaloo yaaa ayyuhas saahirud'u lanaa Rabbaka bimaa 'ahida 'indaka innanaa lamuhtadoon,Waqaloo ya ayyuha asahiruodAAu lana rabbaka bima AAahida AAindaka innanalamuhtadoon,0.869,0.8485,0.0385,0.1429,N
43,50,Falammā kashafnā ʿanhumu l-ʿadhāba idhā hum yankuthūn,Falammaa kashafnaa 'anhumul 'azaaba izaa hum yankusoon,Falamma kashafna AAanhumualAAathaba itha hum yankuthoon,0.819,0.8519,0.0714,0.2727,N
43,51,Wanādā fir'ʿawnu fī qawmihi qāla yāqawmi alaysa lī mul'ku miṣ'ra wahādhihi l-anhāru tajrī min taḥtī afalā tub'ṣirūn,Wa naadaa Fir'awnu fee qawmihee qaala yaa qawmi alaisa lee mulku Misra wa haazihil anhaaru tajree min tahtee afalaa tubsiroon,Wanada firAAawnu fee qawmihi qalaya qawmi alaysa lee mulku misra wahathihial-anharu tajree min tahtee afala tubsiroon,0.8417,0.8793,0.05,0.1818,N
43,52,Am anā khayrum-min hādhā alladhī huwa mahīnuw-walā yakādu yubīn,Am ana khairum min haazal lazee huwa maheenunw wa laa yuakaadu yubeen,Am ana khayrun min hatha allatheehuwa maheenun wala yakadu yubeen,0.8182,0.8594,0.2105,0.3125,N
43,53,Falawlā ul'qiya ʿalayhi aswiratum-min dhahabin aw jāa maʿahu l-malāikatu muq'tarinīn,Falaw laa ulqiya 'alaihi aswiratum min zahabin awjaaa'a ma'ahul malaaa'ikatu muqtarineen,Falawla olqiya AAalayhi aswiratun minthahabin aw jaa maAAahu almala-ikatumuqtarineen,0.8655,0.869,0.0769,0.1429,N
43,54,Fa-is'takhaffa qawmahu fa-aṭāʿūhu innahum kānū qawman fāsiqīn,Fastakhaffa qawmahoo fa ataa'ooh; innahum kaanoo qawman faasiqeen,Fastakhaffa qawmahu faataAAoohuinnahum kanoo qawman fasiqeen,0.832,0.8595,0.2,0.1538,N
43,55,Falammā āsafūnā intaqamnā min'hum fa-aghraqnāhum ajmaʿīn,Falammaaa aasafoonan taqamnaa minhum fa aghraqnaahum ajma'een,Falamma asafoonaintaqamna minhum faaghraqnahum ajmaAAeen,0.8547,0.8929,0.0667,0.0833,N
43,56,Fajaʿalnāhum salafaw-wamathalan lil'ākhirīn,Faja'alnaahum salafanw wa masalal lil aakhireen,FajaAAalnahum salafan wamathalan lil-akhireen,0.8444,0.9091,0.0909,0.25,N
43,57,Walammā ḍuriba ub'nu maryama mathalan idhā qawmuka min'hu yaṣiddūn,Wa lammaa duribab nu Maryama masalan izaa qawmu ka minhu yasidoon,Walamma duriba ibnu maryamamathalan itha qawmuka minhu yasiddoon,0.8702,0.9231,0.1,0.1875,N
43,58,Waqālū aālihatunā khayrun am huwa mā ḍarabūhu laka illā jadalan bal hum qawmun khaṣimūn,Wa qaalooo 'a-aalihatunaa khairun am hoo; maa daraboohu laka illaa jadalaa; balhum qawmun khasimoon,Waqaloo aalihatunakhayrun am huwa ma daraboohu laka illajadalan bal hum qawmun khasimoon,0.8525,0.9371,0.1154,0.3684,N
43,59,In huwa illā ʿabdun anʿamnā ʿalayhi wajaʿalnāhu mathalal-libanī is'rāīl,In huwa illaa 'abdun an'amnaa 'alaihi wa ja'alnaahu masalal li Baneee Israaa'eel,In huwa illa AAabdun anAAamnaAAalayhi wajaAAalnahu mathalan libanee isra-eel,0.8188,0.8435,0.0833,0.1667,N
43,60,Walaw nashāu lajaʿalnā minkum malāikatan fī l-arḍi yakhlufūn,Wa law nashaaa'u laja'alnaa minkum malaaa'ikatan fil ardi yakhlufoon,Walaw nashao lajaAAalna minkummala-ikatan fee al-ardi yakhlufoon,0.8906,0.8871,0.1053,0.125,N
43,61,Wa-innahu laʿil'mul-lilssāʿati falā tamtarunna bihā wa-ittabiʿūni hādhā ṣirāṭum-mus'taqīmun,Wa innahoo la'ilmul lis Saa'ati fala tamtarunna bihaa wattabi'oon; haazaa Siraatum Mustaqeem,Wa-innahu laAAilmun lissaAAatifala tamtarunna biha wattabiAAooni hathasiratun mustaqeem,0.8242,0.8315,0.12,0.2222,N
43,62,Walā yaṣuddannakumu sh-shayṭānu innahu lakum ʿaduwwum-mubīnun,Wa laa yasuddan nakumush Shaitaanu innahoo lakum 'aduwwum mubeen,Wala yasuddannakumu ashshaytanuinnahu lakum AAaduwwun mubeen,0.871,0.8926,0.0625,0.2727,N
43,63,Walammā jāa ʿīsā bil-bayināti qāla qad ji'tukum bil-ḥik'mati wali-ubayyina lakum baʿḍa alladhī takhtalifūna fīhi fa-ittaqū l-laha wa-aṭīʿūn,Wa lammaa jaaa'a 'Eesaa bilbaiyinaati qaala qad ji'tukum bil Hikmati wa li-ubaiyina lakum ba'dal lazee takhtalifoona feehi fattaqul laaha wa atee'oon,Walamma jaa AAeesa bilbayyinatiqala qad ji/tukum bilhikmati wali-obayyinalakum baAAda allathee takhtalifoona feehi fattaqooAllaha waateeAAoon,0.8362,0.8357,0.1429,0.1765,N
43,64,Inna l-laha huwa rabbī warabbukum fa-uʿ'budūhu hādhā ṣirāṭum-mus'taqīmun,Innal laaha Huwa Rabbee wa Rabbukum fa'budooh; haaza Siraatum Mustaqeem,Inna Allaha huwa rabbee warabbukum faAAbudoohuhatha siratun mustaqeem,0.831,0.8085,0.0909,0.1667,N
43,65,Fa-ikh'talafa l-aḥzābu min baynihim fawaylul-lilladhīna ẓalamū min ʿadhābi yawmin alīmin,Fakhtalafal ahzaabu mim bainihim fawailul lillazeena zalamoo min 'azaabi Yawmin aleem,Fakhtalafa al-ahzabumin baynihim fawaylun lillatheena thalamoomin AAathabi yawmin aleem,0.8256,0.8343,0.0909,0.0952,N
43,66,Hal yanẓurūna illā s-sāʿata an tatiyahum baghtataw-wahum lā yashʿurūn,Hal yanzuroona illas Saa'ata an taatiyahum baghtatanw wa hum laa yash'uroon,Hal yanthuroona illa assaAAataan ta/tiyahum baghtatan wahum la yashAAuroon,0.8889,0.8531,0.0909,0.2353,N
43,67,Al-akhilāu yawma-idhin baʿḍuhum libaʿḍin ʿaduwwun illā l-mutaqīn,Al akhillaaa'u Yawma'izim ba'duhum liba'din 'aduwwun illal muttaqeen,Al-akhillao yawma-ithin baAAduhumlibaAAdin AAaduwwun illa almuttaqeen,0.855,0.8421,0.1,0.2,N
43,68,Yāʿibādi lā khawfun ʿalaykumu l-yawma walā antum taḥzanūn,Yaa 'ibaadi laa khawfun 'alaikumul Yawma wa laaa antum tahzanoon,Ya AAibadi la khawfunAAalaykumu alyawma wala antum tahzanoon,0.8739,0.8889,0.1875,0.2143,N
43,69,Alladhīna āmanū biāyātinā wakānū mus'limīn,Allazeena aamanoo bi Aayaatinaa wa kaanoo muslimeen,Allatheena amanoo bi-ayatinawakanoo muslimeen,0.7527,0.8046,0.0,0.0,N
43,70,Ud'khulū l-janata antum wa-azwājukum tuḥ'barūn,Udkhulul Jannata antum wa azwaajukum tuhbaroon,Odkhuloo aljannata antum waazwajukumtuhbaroon,0.913,0.8352,0.1538,0.0833,N
43,71,Yuṭāfu ʿalayhim biṣiḥāfim-min dhahabiw-wa-akwābin wafīhā mā tashtahīhi l-anfusu wataladhu l-aʿyunu wa-antum fīhā khālidūn,"Yutaafu 'alaihim bishaa fim min zahabinw wa akwaab, wa feehaa maatashtaheehil anfusu wa talazzul a'yunu wa antum feehaa khaalidoon",Yutafu AAalayhim bisihafinmin thahabin waakwabin wafeeha matashtaheehi al-anfusu watalaththu al-aAAyunu waantum feehakhalidoon,0.8353,0.8583,0.1379,0.0714,N
43,72,Watil'ka l-janatu allatī ūrith'tumūhā bimā kuntum taʿmalūn,Wa tilkal jannatul lateee ooristumoohaa bimaa kuntum ta'maloon,Watilka aljannatu allatee oorithtumoohabima kuntum taAAmaloon,0.7667,0.8235,0.0556,0.0667,N
43,73,Lakum fīhā fākihatun kathīratum-min'hā takulūn,Lakum feehaa faakihatun kaseeratum minhaa taakuloon,Lakum feeha fakihatunkatheeratun minha ta/kuloon,0.8247,0.8511,0.0833,0.0833,N
43,74,Inna l-muj'rimīna fī ʿadhābi jahannama khālidūn,Innal mujrimeena fee 'azaabi jahannama khaalidoon,Inna almujrimeena fee AAathabijahannama khalidoon,0.8211,0.8125,0.0769,0.0833,N
43,75,Lā yufattaru ʿanhum wahum fīhi mub'lisūn,Laa yufattaru 'anhum wa hum feehi mublisoon,La yufattaru AAanhum wahum feehimublisoon,0.878,0.8642,0.0769,0.3333,N
43,76,Wamā ẓalamnāhum walākin kānū humu ẓ-ẓālimīn,Wa maa zalamnaahum wa laakin kaanoo humuz zaalimeen,Wama thalamnahumwalakin kanoo humu aththalimeen,0.8511,0.8,0.0,0.2,N
43,77,Wanādaw yāmāliku liyaqḍi ʿalaynā rabbuka qāla innakum mākithūn,Wa naadaw yaa Maaliku liyaqdi 'alainaa Rabbuka qaala innakum maakisson,Wanadaw ya maliku liyaqdiAAalayna rabbuka qala innakum makithoon,0.8702,0.9365,0.2,0.3333,N
43,78,Laqad ji'nākum bil-ḥaqi walākinna aktharakum lil'ḥaqqi kārihūn,Laqad ji'naakum bilhaqqi wa laakinna aksarakum lilhaqqi kaarihoon,Laqad ji/nakum bilhaqqiwalakinna aktharakum lilhaqqi karihoon,0.8976,0.9431,0.1176,0.3077,N
43,79,Am abramū amran fa-innā mub'rimūn,Am abramooo amran fainnaa mubrimoon,Am abramoo amran fa-inna mubrimoon,0.8529,0.8955,0.2,0.4444,N
43,80,Am yaḥsabūna annā lā nasmaʿu sirrahum wanajwāhum balā warusulunā ladayhim yaktubūn,Am yahsaboona annaa laa nasma'u sirrahum wa najwaahum; balaa wa Rusulunaa ladaihim yaktuboon,Am yahsaboona anna lanasmaAAu sirrahum wanajwahum bala warusulunaladayhim yaktuboon,0.9017,0.9333,0.0909,0.3333,N
43,81,Qul in kāna lilrraḥmāni waladun fa-anā awwalu l-ʿābidīn,Qul in kaana lir Rahmaani walad; fa-ana awwalul 'aabideen,Qul in kana lirrahmaniwaladun faana awwalu alAAabideen,0.8909,0.8991,0.25,0.3077,N
43,82,Sub'ḥāna rabbi s-samāwāti wal-arḍi rabbi l-ʿarshi ʿammā yaṣifūn,Subhaana Rabbis samaawaati wal ardi Rabbil Arshi 'ammaa yasifoon,Subhana rabbi assamawatiwal-ardi rabbi alAAarshi AAamma yasifoon,0.9048,0.8819,0.1111,0.125,N
43,83,Fadharhum yakhūḍū wayalʿabū ḥattā yulāqū yawmahumu alladhī yūʿadūn,Fazarhum yakhoodoo wa yal'aboo hattaa yulaaqoo Yawmahumul lazee yoo'adoon,Fatharhum yakhoodoowayalAAaboo hatta yulaqoo yawmahumu allatheeyooAAadoon,0.6763,0.7626,0.0,0.1667,N
43,84,Wahuwa alladhī fī s-samāi ilāhuw-wafī l-arḍi ilāhuw-wahuwa l-ḥakīmu l-ʿalīm,Wa Huwal lazee fissamaaa'i Ilaahunw wa fil ardi Ilaah; wa Huwal Hakeemul'Aleem,Wahuwa allathee fee assama-iilahun wafee al-ardi ilahun wahuwa alhakeemualAAaleem,0.7895,0.7692,0.0476,0.1053,N
43,85,Watabāraka alladhī lahu mul'ku s-samāwāti wal-arḍi wamā baynahumā waʿindahu ʿil'mu s-sāʿati wa-ilayhi tur'jaʿūn,Wa tabaarakal lazee lahoo mulkus samaawaati wal ardi wa maa bainahumaa wa 'indahoo 'ilmus Saa'ati wa ilaihi turja'oon,Watabaraka allathee lahu mulkuassamawati wal-ardi wamabaynahuma waAAindahu AAilmu assaAAatiwa-ilayhi turjaAAoon,0.8142,0.8649,0.0909,0.1923,N
43,86,Walā yamliku alladhīna yadʿūna min dūnihi sh-shafāʿata illā man shahida bil-ḥaqi wahum yaʿlamūn,Wa laa yamlikul lazeena yad'oona min doonihish shafaa'ata illaa man shahida bilhaqqi wa hum ya'lamoon,Wala yamliku allatheenayadAAoona min doonihi ashshafaAAata illaman shahida bilhaqqi wahum yaAAlamoon,0.8367,0.8513,0.1034,0.2381,N
43,87,Wala-in sa-altahum man khalaqahum layaqūlunna l-lahu fa-annā yu'fakūn,Wa la'in sa altahum man khalaqahum la yaqoolun nallaahu fa annaa yu'fakoon,Wala-in saaltahum man khalaqahumlayaqoolunna Allahu faanna yu/fakoon,0.9091,0.9197,0.3684,0.2222,N
43,88,Waqīlihi yārabbi inna hāulāi qawmul-lā yu'minūn,Wa qeelihee yaa Rabbi inna haa'ulaaa'i qawmul laa yu'minoon,Waqeelihi ya rabbi inna haola-iqawmun la yu/minoon,0.8302,0.866,0.1765,0.2143,N
43,89,Fa-iṣ'faḥ ʿanhum waqul salāmun fasawfa yaʿlamūn,Fasfah 'anhum wa qul salaam; fasawfa ya'lamoon,Fasfah AAanhum waqulsalamun fasawfa yaAAlamoon,0.8571,0.8602,0.0667,0.0833,N
44,1,Hha-meem,Haa Meeem,Ha-meem,0.8235,0.9333,0.0,0.3333,N
44,2,Wal-kitābi l-mubīn,Wal Kitaabil Mubeen,Walkitabi almubeen,0.8649,0.8333,0.1667,0.0,N
44,3,Innā anzalnāhu fī laylatim-mubārakatin innā kunnā mundhirīn,Innaaa anzalnaahu fee lailatim mubaarakah; innaa kunnaa munzireen,Inna anzalnahu fee laylatin mubarakatininna kunna munthireen,0.8293,0.9076,0.0,0.2727,N
44,4,Fīhā yuf'raqu kullu amrin ḥakīmin,Feehaa yufraqu kullu amrin hakeem,Feeha yufraqu kullu amrin hakeem,0.8485,0.8615,0.2222,0.2222,N
44,5,Amram-min ʿindinā innā kunnā mur'silīn,Amram min 'indinaaa; innaa kunnaa mursileen,Amran min AAindina inna kunnamursileen,0.8861,0.8684,0.1818,0.2,N
44,6,Raḥmatam-min rabbika innahu huwa s-samīʿu l-ʿalīm,Rahmatam mir rabbik; innahoo Huwas Samee'ul 'Aleem,Rahmatan min rabbika innahu huwa assameeAAualAAaleem,0.8247,0.7921,0.0625,0.3636,N
44,7,Rabbi s-samāwāti wal-arḍi wamā baynahumā in kuntum mūqinīn,Rabbis samaawaati wal ardi wa maa bainahumaa; in kuntum mooqineen,Rabbi assamawati wal-ardiwama baynahuma in kuntum mooqineen,0.8852,0.9231,0.25,0.3846,N
44,8,Lā ilāha illā huwa yuḥ'yī wayumītu rabbukum warabbu ābāikumu l-awalīn,Laaa ilaaha illaa Huwa yuhyee wa yumeetu Rabbukum wa Rabbu aabaaa'ikumul awwaleen,La ilaha illa huwa yuhyeewayumeetu rabbukum warabbu aba-ikumu al-awwaleen,0.8533,0.9014,0.0909,0.3529,N
44,9,Bal hum fī shakkiy-yalʿabūn,Bal hum fee shakkiny yal'aboon,Bal hum fee shakkin yalAAaboon,0.8421,0.807,0.2222,0.25,N
44,10,Fa-ir'taqib yawma tatī s-samāu bidukhānim-mubīnin,Fartaqib Yawma taatis samaaa'u bidukhaanim mubeen,Fartaqib yawma ta/tee assamaobidukhanin mubeen,0.8571,0.8,0.0667,0.0714,N
44,11,Yaghshā n-nāsa hādhā ʿadhābun alīmun,Yaghshan naasa haazaa 'azaabun aleem,Yaghsha annasa hathaAAathabun aleem,0.7606,0.7887,0.0,0.1111,N
44,12,Rabbanā ik'shif ʿannā l-ʿadhāba innā mu'minūn,Rabbanak shif 'annal 'azaaba innaa mu'minoon,Rabbana ikshif AAanna alAAathabainna mu/minoon,0.8506,0.8352,0.1429,0.1538,N
44,13,Annā lahumu dh-dhik'rā waqad jāahum rasūlum-mubīnun,Annaa lahumuz zikraa wa qad jaaa'ahum Rasoolum mubeen,Anna lahumu aththikrawaqad jaahum rasoolun mubeen,0.7885,0.82,0.0,0.25,N
44,14,Thumma tawallaw ʿanhu waqālū muʿallamum-majnūnun,Summaa tawallaw 'anhu wa qaaloo mu'allamum majnoon,Thumma tawallaw AAanhu waqaloomuAAallamun majnoon,0.8247,0.8247,0.0769,0.2222,N
44,15,Innā kāshifū l-ʿadhābi qalīlan innakum ʿāidūn,Innaa kaashiful 'azaabi qaleelaa; innakum 'aaa'indoon,Inna kashifoo alAAathabiqaleelan innakum AAa-idoon,0.7789,0.7789,0.0769,0.1818,N
44,16,Yawma nabṭishu l-baṭshata l-kub'rā innā muntaqimūn,Yawma nabtishul batsha tal kubraa innaa muntaqimoon,Yawma nabtishu albatshataalkubra inna muntaqimoon,0.9109,0.9091,0.0714,0.3,N
44,17,Walaqad fatannā qablahum qawma fir'ʿawna wajāahum rasūlun karīmun,Wa laqad fatannaa qablahum qawma Fir'awna wa jaaa'ahum Rasoolun kareem,Walaqad fatanna qablahum qawmafirAAawna wajaahum rasoolun kareem,0.8889,0.8992,0.1765,0.3333,N
44,18,An addū ilayya ʿibāda l-lahi innī lakum rasūlun amīnun,An addooo ilaiya 'ibaadal laahi innee lakum Rasoolun ameen,An addoo ilayya AAibada Allahiinnee lakum rasoolun ameen,0.8108,0.8182,0.1176,0.2,N
44,19,Wa-al-lā taʿlū ʿalā l-lahi innī ātīkum bisul'ṭānim-mubīnin,Wa al laa ta'loo 'alal laahi innee aateekum bisultaanim mubeen,Waan la taAAloo AAala Allahiinnee ateekum bisultanin mubeen,0.8067,0.7521,0.0952,0.0526,N
44,20,Wa-innī ʿudh'tu birabbī warabbikum an tarjumūn,Wa innee 'uztu bi Rabbee wa rabbikum an tarjumoon,Wa-innee AAuthtu birabbee warabbikuman tarjumoon,0.8298,0.8298,0.1429,0.0769,N
44,21,Wa-il-lam tu'minū lī fa-iʿ'tazilūn,Wa il lam tu'minoo lee fa'taziloon,Wa-in lam tu/minoo lee faAAtaziloon,0.8235,0.7536,0.4167,0.2308,N
44,22,Fadaʿā rabbahu anna hāulāi qawmum-muj'rimūn,Fada'aa rabbahooo anna haaa'ulaaa'i qawmum mujrimoon,FadaAAa rabbahu anna haola-iqawmun mujrimoon,0.8211,0.8506,0.1429,0.1818,N
44,23,Fa-asri biʿibādī laylan innakum muttabaʿūn,Fa asri bi'ibaadee lailan innakum muttaba'oon,Faasri biAAibadee laylan innakummuttabaAAoon,0.8506,0.8372,0.2727,0.1111,N
44,24,Wa-ut'ruki l-baḥra rahwan innahum jundum-mugh'raqūn,Watrukil bahra rahwan innahum jundum mughraqoon,Watruki albahra rahwaninnahum jundun mughraqoon,0.9184,0.8776,0.3333,0.0,N
